sap;descricao;unidade;custo_un;normas
901568;SERRA FITA 18MX13MMX0,7MM/MAD.;UN;17.91;
902968;PASTILHA CARBOLOY 5340 G/907;UN;0.18;
903788;PONTA CORTE ACO RAP E COBALTO;UN;5.22;
903795;PONTA CORTE ACO RAP E COBALTO;UN;4.25;
905037;REBOLO ESMERIL 1/2D.I. 8000RPM;UN;5.45;
905043;REBOLO ESPECIAL 8000 RPM;UN;15.31;
905058;REBOLO ESMERIL 5/8D.I. 4000RPM;UN;0.01;
905072;REBOLO ESMERIL 3/4X2.1/2 POL;UN;0.14;
905073;"PONTA MONTADA A-3;AA36TV,17000";UN;0.15;
905125;REBOLO ESMERIL 5/8D.I, 5500RPM;UN;0.01;
905131;REBOLO ESMERIL 5/8D.I. 4250RPM;UN;22.5;
905195;REBOLO ESMERIL 1POL DIX1920RPM;UN;0.01;
905211;REBOLO ESMERIL 1.1/4DI 1440RPM;UN;47.58;
905250;REBOLO ESMERIL 1/2DI 17000RPM;UN;0.16;
905267;REBOLO A16R6R;UN;14.0;
905275;REBOLO ABRASIVO;UN;21.28;
905277;REBOLO ESMERIL 5/8D.I. 6000RPM;UN;0.01;
905278;DISCO DESB 180X6,4X22MM 8500RP;UN;4.6;
905419;"REBOLO ABRASIVO; C20R5B";UN;34.15;
905420;"REBOLO ABRASIVO; C20R5B";UN;24.22;
905421;"REBOLO ABRASIVO; A24P5B";UN;8.18;
905504;DISCO CORTE FERROSO 115,0X1,2X22,2MM;UN;4.65;
906508;MANCAL LATAO 2.3/4 X 5.1/4 POL;UN;0.01;
906516;BOBINA SOLENOIDE FREIO GUINDAS;UN;0.01;
906564;MOLA ACO GUIND 2.1/4X15/16 POL;UN;0.01;
906572;MOLA P/CONTROL GUINCHO GUINDAS;UN;0.01;
906573;MOLA P/CONTROL GUINCHO CURSO;UN;0.01;
906588;CONTATO BZ P/CONTROL GUIND ELE;UN;0.01;
906592;ENGRENAGEM P/GUINDASTE ARROL;UN;0.01;
906594;ENGRENAGEM P/GUINDASTE ARROL;UN;0.01;
906596;ENGRENAGEM P/GUINDASTE ARROL;UN;0.01;
906704;MANCAL P/MOTOR W.E. TIPO H-6;UN;0.01;
906706;MANCAL P/MOTOR W.E. TIPO H-8;UN;0.01;
906708;MANCAL P/MOTOR W.E. TIPO H-8;UN;0.01;
906712;BOBINA INDUZIDO W.E. N.25900;UN;0.01;
906722;BOBINA INDUZIDO W.E. N.26128;UN;0.01;
906762;PONTA CU ESTANHADO GE 2443842;UN;0.01;
906956;BUCHA LATAO 3/8 ROSCA INTERNA;UN;0.01;
907135;"LONA FREIO P/PLANO INCLINADO;VER 417133";UN;94.98;
907212;PONTA CONTATO DESENHO C-0242;UN;98.56;
907556;CARRINHO MAO P/3 PES CUBICOS;UN;31.41;
907581;TRAVA GANCHOS PC 32 P/GUINCHOS;UN;0.01;
907819;BOTAO MAGNETICO J.NEILL 82/A;UN;0.01;
907821;"MOITAO 3"" P/CORDA MANILA 3/8""";UN;27.27;
907822;MOITAO 4POL P/CORDA MANILA 1/2;UN;11.89;
907823;MOITAO 5 P/CORDA MANILA 5/8;UN;0.01;
908341;"FORQUILHA ACO;TAM 1;250X125MM";UN;20.57;
908342;"FORQUILHA;ACO;TAM 3;310X155MM";UN;18.82;
908346;"FORQUILHA;ACO;TAM 2; 250X125MM";UN;50.64;
908353;"VARA FORQUILHA; 2800 X 65MM";UN;0.05;
908355;"VARA MADEIRA; 1800 X 92MM";UN;0.01;
908375;GAVIOLA ENROLAR DESENROLAR FIOS 939,05M;UN;2987.08;
908614;ALÇA AÇO P/CAIXA FERRAMENTAS;UN;8.87;
908807;BRACADEIRA PLATAF MCCABE 401-6;UN;0.01;
909236;ELEMENTO VOKES DES E-5405834;UN;0.01;
909286;PONTEIRO ACO 1.1/4 X 16 X 6POL;UN;1.36;
909439;PONTEIRO WARSOP 1.1/4X6POL;UN;13.98;
909576;PONTEIRO I RAND 1X4.1/4X18POL;UN;0.01;
909585;TALHADEIRA ACO 20X3X9X6X1 IN;UN;0.01;
909834;TUBO LATAO 3/8 X 5/16 X 1/32;UN;0.01;
909981;ANEL O AMF BUNA-N NO.29177-15;UN;0.01;
909982;ANEL O AMF BUNA-N NO.34702-50;UN;0.01;
909987;FILTRO OLEO CART PE SINT 170MM 180 A 20;UN;260.22;
909988;GAXETA REVEST BUND-N 3-3634831;UN;0.01;
909992;FILTRO OLEO CART PE SINT 200MM 300MM;UN;158.87;
909993;CARTUCHO FILTRAGEM OLEO 375MM;UN;286.47;
910463;RETENTOR STOKES NO.085-17-857;UN;0.01;
910792;MANCAL BOMBA MORRIS PARTE 16-G;UN;0.01;
910806;ARANHA BOMBA VACUO KINNEY,V-72;UN;0.01;
910952;BUCHA BRONZE P/MANC DAS BOMBAS;UN;18.56;
911066;"REGISTRO GAS;BUTIJAO GLP;DUPLO";UN;26.25;
911069;"MACARICO;SOLDA;GLP;C/VALV REG(VER OBS.)";UN;17.07;
911070;QUEIMADOR MACARICO GLP N.11QV3;UN;3.83;
911071;QUEIMADOR MACARICO GLP N 11QV4;UN;4.7;
911177;MANGUEIRA SOLDA MACARICO 5/16;UN;2.37;
911296;BUCHA GUINDAUTO MUNCK 4-274904;UN;9.35;
911297;BUCHA GUINDAUTO MUNCK 4-275005;UN;11.64;
911301;HASTE CURVA MUNCK 3-1635-A;UN;212.96;
911304;RETENTOR P/GUINDAUTO MUNCK;UN;23.25;
911306;PINO P/GUINDAUTO HUNCK 4-821-A;UN;31.99;
911307;PINO P/GUINDAUTO MUNCK 4-823-B;UN;26.02;
911308;PINO P/GUINDAUTO MUNCK 4-2761;UN;26.55;
911311;ROLAMENTO GUINDAS MUCK 6218-ZZ;UN;62.31;
911313;ELO PRESSAO GUINDAUTO MUNCK;UN;1.22;
911314;BUCHA GUINDAUTO MUNCK 4-274901;UN;15.5;
911334;PINO GUINDAUTO MUNCK 4-1545;UN;39.78;
911336;PINO GUINDAUTO MUNCK 4-2760;UN;39.73;
911338;PINO GUINDAUTO MUNCK 4-852-A;UN;4.93;
911401;HASTE RETA P/GUIND. 3-826.B;UN;141.61;
912073;"CESTA FIBRA VIDRO;P/HOTSTIK";UN;785.4;
912074;CESTA FIBV HOTSTIK A78-42-0519;UN;621.15;
912321;BUJAO BORRACHA LIXADEIR DE CKE;UN;0.01;
912431;BOMBA OLEO P/PERFURATRIZ PM300;UN;630.0;
912440;CONJUNTO MANGUEIRA/TERMINAIS;UN;0.01;
912448;MANGUEIRA CONJ.HIDRAU.COMP_450;UN;9.83;
912449;MANGOTE,CONJ.HIDRAU.COMP.4920;UN;79.23;
912474;MANGOTE,CONJ.HIDRAU.COMP.1280;UN;32.36;
912485;CONJUNTO MANGUEIRA/TERMINAIS;UN;0.01;
912501;MANGOTE,CONJ.HIDRAU.COMP.5300;UN;81.24;
912509;MANGOTR,CONJ.HIDRAU.COMP.4820;UN;127.39;
912512;MANGUEIRA WAJAX 085-40-2014;UN;19.07;
912636;ANEL EXPANSAO 1.1/2POL C INCEN;UN;1.87;
912685;ELEM FILTR CESTA, 508-45-0102;UN;0.01;
912693;CINTO BRACO HOTSTIK 000-351407;UN;0.01;
912698;BANDEJA HOTSTIK 078-351458;UN;120.36;
912712;MANOMETR CILIN PRESSAO 3000LBS;UN;0.01;
912716;FITA SELADORA TEFLON 1/2POL;UN;0.61;
913125;TRENA FIBRA VIDRO 50M X 14MM;UN;35.65;
913164;METRO MADEIRA 10 OU 12 DOBRAS;UN;2.51;
913170;PLAQUETA LINIMETRICA 0 A 9;UN;25.5;
913387;DENSIM/BATERIA,WILLARD'S 155-H;UN;11.96;
913625;MOLA MEST/CONT.SEG, VENNER A19;UN;0.1;
913632;MOSTRADOR P/CRONOG,VENNER A-19;UN;0.01;
913657;"ALICATE COMPRESSAO HIDRAULICA;12000DAN";UN;0.0;
914031;TALHADEIRA ACO CROMO VAN 150MM;UN;5.58;
914032;TALHADEIRA REDONDA 30CMX3/4IN;UN;2.63;
914034;TALHADEIRA OITAV ACO 175X19 MM;UN;7.74;
914035;PONTEIRO ACO SEXT 25MMX300MM;UN;139.07;
914036;"PONTEIRO ACO SEXT;25MMX360MM";UN;106.01;
914037;"PONTEIRO ACO SEXT;25MMX1200MM";UN;294.6;
914038;"PONTEIRO ACO SEXT;25MMX1900MM";UN;419.97;
914039;TALHADEIRA ACO CROMO VAN 225MM;UN;10.35;
914040;TALHADEIR OITAV ACO 300X25 MM;UN;15.69;
914080;TESOURAO 36 IN CORT CABO/ ARAF;UN;118.94;
914084;DIAMANTE P/CORTAR VIDRO;UN;0.01;
914089;NAVALHA TESOURAO P/CORTAR CABO;UN;85.14;
914108;CORTADOR CIRC.1,1/8X1/4 IN DIA;UN;0.9;
914404;LIMA CHATA BASTARDA ACO 8 IN.;UN;0.85;
914406;LIMA PARALELA BASTARDA 12 IN.;UN;3.14;
914412;LIMA CHATA BASTARDA ACO 4 IN;UN;1.16;
914414;LIMA CHATA BASTARDA ACO 6 IN.;UN;1.31;
914417;LIMA CHATA BASTARDA ACO 10 IN;UN;2.95;
914418;LIMA CHATA BASTARDA ACO 12 IN;UN;3.94;
914426;LIMA MEIA-CANA BASTARDA 6 IN;UN;2.36;
914428;LIMA MEIA-CANA BASTARDA 8 IN.;UN;2.12;
914431;LIMA MEIA-CANA BASTARDA 14 IN;UN;6.49;
914440;LIMA REDONDA BASTARDA 5/16X8IN;UN;1.34;
914441;LIMA REDONDA BASTARDA 3/8 X 10 POL;UN;18.4;
914442;LIMA REDONDA BASTARDA 1/2X12IN;UN;3.16;
914443;LIMA REDONDA BASTARDA 5/8 X 14;UN;3.46;
914444;LIMA REDONDA BASTARDA 3/4X16IN;UN;10.18;
914452;LIMA QUADRADA BASTARDA ACO 8IN;UN;1.34;
914453;LIMA QUADRADA BASTARDA 10 IN;UN;3.44;
914454;LIMA QUADRADA BASTARDA 12 IN;UN;4.02;
914455;LIMA QUADRADA BASTARDA 14 IN;UN;0.31;
914462;LIMA TRIANGULAR BASTARDA 1/2X6;UN;2.36;
914465;LIMA TRIANG.BASTARDA 5/8X10 IN;UN;1.62;
914507;LIMA PARALELA MURCA ACO 14 IN;UN;5.81;
914516;LIMA CHATA MURCA ACO CARB 8 IN;UN;2.49;
914517;LIMA CHATA MURCA ACO CARB P/AFIAR FACAO;UN;34.2;
914524;LIMA MEIA-CANA MURCA ACO 4 IN;UN;2.36;
914530;LIMA MEIA-CANA MURCA ACO 12 IN;UN;5.33;
914553;LIMA QUADRADA MURCA ACO 10 IN;UN;1.73;
914562;LIMA TRIANGULAR MURCA 1/2POL;UN;0.01;
914564;LIMA TRIANG MURCA 1/2POLX8POL;UN;3.53;
914565;LIMA TRIANGULAR MURCA 3/4 X 10;UN;4.19;
914572;LIMA TRIANG MURCA 4POL;UN;1.6;
914574;LIMA FACA MURCA ACO CARB 6 IN;UN;3.2;
914665;GROSA MEIA-CANA BAST 10POL;UN;2.54;
914677;LIMA CHATA RELOJOEIRO 5,1/2POL;UN;1.08;
914680;LIMA QUAD RELOJ 5,1/2POL;UN;1.08;
914682;LIMA TRIANG RELOJ 5,1/2POL;UN;3.13;
914683;LIMA MEIA CANA DUPLA 5,1/2POL;UN;2.17;
914781;"ALICATE CORTE;DIAG;150MM;ISOL;VER 60026";UN;17.87;
914786;ALICATE UNIVERSAL 155MM COMPR;UN;19.87;
914810;"SERRA RELOJOEIRO;N 1;";UN;0.76;
914811;"SERRA RELOJOEIRO; N 2";UN;0.9;
914834;"LAMINA ARCO SERRA;0,7X20X610MM";UN;3.25;
914835;ARCO SERRA ACO CARB TREFILADO;UN;14.64;
914860;FOLHA SERRA 12 X 1/2POL 18 DEN;UN;0.99;
914862;FOLHA SERRA ACO RAPID 12X1/2IN;UN;0.9;
914864;FOLHA SERRA 12 X 1POL 14 DEN;UN;10.2;
914871;FOLHA SERRA 14 X 1 X 0,050POL;UN;9.7;
914881;ARCO SERRA AJUST 10 A 12 POL;UN;21.97;
914899;FOLHA SERRA 14X1POL 10 DEN;UN;11.05;
914916;CABO MADEIRA P/ENCABAR MACHADO;UN;0.01;
914918;MACHADO ACO 2KG SEM CABO;UN;14.44;
914942;"FOICE PARANA COMP. 390MM; VER 600262";UN;3.02;
914943;FOICE MINEIRA COMPR. 420MM;UN;4.18;
914954;CABO FERRAMENTA FOICE 1500MM;UN;8.76;
914960;FACA EMENDADOR LAMINA DE 85MM;UN;40.34;
914962;CUTELO P/CORTAR CHUMBO;UN;89.62;
915024;CAVADEIRA TRAPEZOIDAL ACO CARB;UN;32.8;
915025;CAVADEIRA ARTICULADA ACO FORJ.;UN;324.32;
915026;"CABO FER;CAVAD ARTICUL;3000MM";UN;42.33;
915027;"CABO FER;CAVADE ARTICUL;";UN;0.07;
915063;ENXAD.ACO TEMPER.3LBS SEM CABO;UN;3.34;
915064;ENXADAO ESTREITO, ACO S/CABO;UN;5.36;
915068;CABO FERRAM MADEIRA P/ENXADA;UN;56.51;
915070;PICARETA ACO SEM CABO;UN;6.82;
915078;CABO MADEIRA P/ENCABAR PICARET;UN;0.78;
915107;PA BICO QUADRADO N.3, SEM CABO;UN;4.02;
915129;"CONCHA PONTA REDONDA;2750MM";UN;0.01;
915362;BROCA 3/4POL DIA P/CONCRETO;UN;9.22;
915605;BROCA ESPIR ACO RAP 0.2055 POL;UN;4.55;
915606;BROCA ESPIRAL ACO RAP 0.204POL;UN;4.81;
915609;BROCA ESPIRAL ACO RAP 0.196POL;UN;4.51;
915611;BROCA ESPIRAL ACO RAP 0.191POL;UN;4.66;
915620;BROCA HELIC.CILIND.N.20(0,161);UN;3.42;
915623;BROCA ESPIRAL ACO RAP 0.154POL;UN;4.0;
915628;BROCA ESPIR ACO RAP 0.1405 POL;UN;3.0;
915641;BROCA ESPIRAL ACO RAP 0.096POL;UN;2.16;
916051;BROCA 5/64, HASTE PARALELA C;UN;0.12;
916052;BROCA HELIC.CILINDRICA 3/32POL;UN;0.41;
916066;BROCA ESPIRAL ACO RAP 5/16 POL;UN;2.33;
916067;BROCA ESPIRAL ACO RAP 21/64POL;UN;2.23;
916070;BROCA ESPIRAL ACO RAP 3/8 POL;UN;3.25;
916073;BROCA ESPIRAL ACO RAP 27/64POL;UN;4.24;
916085;BROCA ESPIRAL ACO RAP 11/32POL;UN;3.1;
916086;BROCA ESPIRAL ACO RAP 3/16 POL;UN;1.09;
916087;BROCA ESPIRAL ACO RAP 13/32POL;UN;3.23;
916400;BROCA ESPIRAL ACO RAP 1/16 POL;UN;3.09;
916404;BROCA ESPIRAL ACO RAP 1/8 POL;UN;1.6;
916407;BROCA ESPIRAL ACO RAP 11/64POL;UN;4.87;
916408;BROCA ESPIRAL ACO RAP 3/16 POL;UN;5.6;
916409;01OCA ESPIRAL ACO RAP 13/64POL;UN;5.24;
916410;BROCA ESPIRAL ACO RAP 7/32 POL;UN;6.08;
916411;BROCA HELIC.CILIND.LONGA 15/64;UN;5.4;
916412;BROCA ESPIRAL ACO RAP 1/4 POL;UN;7.66;
916413;BROCA ESPIRAL ACO RAP 17/64POL;UN;7.49;
916414;BROCA ESPIRAL ACO RAP 9/32 POL;UN;10.73;
916416;BROCA ESPIRAL ACO RAP 5/16 POL;UN;10.67;
916418;BROCA ESPIRAL ACO RAP 11/32POL;UN;15.53;
916419;BROCA ESPIRAL ACO RAP 23/64POL;UN;13.6;
916424;BROCA ESPIRAL ACO RAP 7/16 POL;UN;11.15;
916425;BROCA ESPIRAL ACO RAP 29/64POL;UN;19.47;
916426;BROCA ESPIRAL ACO RAP 15/32POL;UN;16.61;
916427;BROCA ESPIRAL ACO RAP 31/64POL;UN;22.97;
916428;BROCA ESPIRAL ACO RAP 1/2 POL;UN;21.38;
916430;BROCA ESPIRAL ACO RAP 17/32POL;UN;24.89;
916432;BROCA ESPIRAL ACO RAP 9/16 POL;UN;21.23;
916433;BROCA ESPIRAL ACO RAP 37/64POL;UN;30.56;
916436;BROCA ESPIRAL ACO RAP 5/8 POL;UN;28.23;
916438;BROCA ESPIRAL ACO RAP 21/32POL;UN;30.95;
916440;BROCA ESPIRAL ACO RAP 11/16POL;UN;23.8;
916442;BROCA ESPIRAL ACO RAP 23/32POL;UN;35.21;
916450;BROCA ESPIRAL ACO RAP 27/32POL;UN;58.67;
916458;BROCA ESPIRAL ACO RAP 31/32POL;UN;65.8;
916626;BROCA ACO CARB 15/32POL H CONI;UN;0.01;
916815;BROCA ESPIRAL ACO RAPIDO 1/8IN;UN;31.03;
916818;BROCA ESPIRAL ACO RAP 3/8 POL;UN;20.44;
916832;BROCA ESPIRAL ACO RAP 9/16 POL;UN;21.75;
916840;BROCA ESPIRAL ACO RAP 11/16POL;UN;36.64;
916842;BROCA ESPIRAL ACO RAP 23/32POL;UN;44.68;
916843;BROCA ESPIRAL ACO RAP 1/2 POL;UN;0.78;
916845;BROCA ESPIRAL ACO RAP 49/64POL;UN;34.15;
916860;BROCA ESPIRAL ACO RAP 1 POL;UN;66.44;
916861;BROCA ESPIR ACO RAP 1.1/16 POL;UN;82.72;
917056;MANDRIL P/BROCA 3/8,JACOBS 32;UN;1.2;
917057;MANDRIL 5/8 C/MANCAL ESFERAS;UN;136.54;
917063;MANDRIL P/BROCA 1/8 - 3/4;UN;357.86;
917250;VERRUMA 1/8IN C/CABO FERRO;UN;0.86;
917924;COSSINETE 1 POL DIA, 1/4-20UNC;UN;9.33;
918330;"MACHO MANUAL 3/4POL;ROSCA BSF";UN;82.03;
918333;"MACHO MANUAL 7/8 POL;ROSCA BSF";UN;95.95;
918431;MACHO MANUAL 3/8-24 UNF;UN;21.33;
918456;MACHO MANUAL ACO RAP 1 IN;UN;7.62;
918531;MACHO MANUAL 3/8POL-16FIOS UNC;UN;22.47;
918568;MACHO MANUAL 1POL-8FIOS UNC;UN;0.01;
918575;MACHO MANUAL UNC 1/2 - 13 FIOS;UN;15.0;
918577;MACHO MANUAL UNC 9/16 - 12 FIO;UN;13.93;
918578;MACHO MANUAL UNC 1/4 - 20 FIOS;UN;7.22;
918581;MACHO MANUAL BSW 1/2POL-12FIOS;UN;30.09;
918583;MACHO MANUAL UNC 5/8 - 11 FIOS;UN;24.9;
918615;MACHO MANUAL 3/16POL - 24 BSW;UN;11.5;
918616;MACHO MANUAL 1/4POL - 20 - BSW;UN;15.95;
918662;MACHO MANUAL 7/8POL - 9 - BSW;UN;0.01;
918872;MACHO MANUAL N.8 36FIOS UNF;UN;0.01;
918884;MACHO MANUAL N.10 - 32FIOS UNF;UN;11.14;
918889;MACHO MANUAL N. 10 - 24 UNC;UN;13.83;
919051;MARTELO UNHA 0,700KG APROX;UN;6.53;
919055;MARTELO MECANICO 200 GR.C/CABO;UN;5.93;
919056;MARTELO MECANICO 0,5KG C/CABO;UN;8.62;
919058;MARTELO MECANICO 1KG C/CABO;UN;8.89;
919060;CABO FERRAM P/MARTELO 500 GR;UN;6.62;
919069;MARTELO MECANICO 0,75KG C/CABO;UN;9.18;
919074;CABO FERRAM P/MARRETA 2 KG;UN;10.41;
919075;CABO FERRAM P/MARRETA 6 KG;UN;0.02;
919086;MARRETA 6 KG ACO CARBONO;UN;38.5;
919095;MARRETA 2 KG ACO CARBONO;UN;17.44;
919134;CHAVE FENDA 3 X 80MM;UN;1.92;
919140;RASPADEIRA P/MANUT CAMARA SUBT;UN;14.91;
919144;CHAVE FENDA ISOLADA 6 X 150MM;UN;5.2;
919146;CHAVE FENDA 6 X 200MM;UN;3.69;
919147;CHAVE FENDA ISOLADA 3 X 100MM;UN;3.61;
919148;CHAVE FENDA 10 X 200MM;UN;5.87;
919149;CHAVE FENDA  12 X 300MM;UN;8.88;
919155;CHAVE ESTRIA ABERTURA 1/2X9/16;UN;3.42;
919156;CHAVE ESTRIA ABERT 5/8 X 11/16;UN;3.11;
919157;CHAVE ESTRIA ABERT. 3/4X25/32;UN;5.12;
919159;CHAVE ESTRIA ABERT 7/8 X 13/16;UN;4.03;
919181;CHAVE 8POL P/TUBO ATE 3/4 POL;UN;11.99;
919182;CHAVE 10POL P/TUBO ATE 1 POL;UN;14.05;
919184;CHAVE 14POL TUBOS ATE 1.1/2POL;UN;21.81;
919186;CHAVE 18 POL PARA TUBO 2 POL;UN;29.33;
919188;CHAVE 24POL TUBOS ATE 2.1/2POL;UN;52.31;
919199;"CHAVE AJUST;PAPAGAIO;17MM";UN;13.14;
919200;"CHAVE AJUST;PAPAGAIO;23MM";UN;15.64;
919202;"CHAVE AJUST;PAPAGAIO;34MM";UN;20.86;
919205;CHAVE AJUSTAVEL 10 POL;UN;20.41;
919249;CHAVE BOCA DUPLA 1/4 X 5/16 IN;UN;1.9;
919250;CHAVE BOCA DUPLA 3/8 X 7/16;UN;1.81;
919251;CHAVE BOCA DUPLA 1/2 X 9/16POL;UN;2.8;
919256;CHAVE BOCA DUPLA 13/16 X 7/8;UN;3.62;
919258;CHAVE ESTRIA ABER 1.1/16E1.1/4;UN;9.42;
919259;CHAVE BOCA DUPLA 15/16 X 1 POL;UN;5.08;
919262;CHAVE BOCA DUPLA 1.1/16X 1.1/8;UN;5.75;
919264;CHAVE BOCA DUPLA 5/8X11/16 POL;UN;3.31;
919265;CHAVE BOCA DUPLA 1.1/16X 1.1/4;UN;6.19;
919266;CHAVE BOCA DUPLA 5/8X3/4 IN;UN;3.87;
919268;CHAVE BOCA DUPLA 1.1/4X 1.5/16;UN;3.33;
919270;CHAVE BOCA DUPLA 1.5/16X 1.1/2;UN;11.87;
919272;CHAVE BOCA DUPLA 1.7/16X 1.5/8;UN;12.1;
919273;CHAVE BOCA DUPLA 1.1/2 X 1.5/8;UN;22.2;
919274;CHAVE BOCA DUPLA 1.11/16X1.7/8;UN;17.42;
919275;CHAVE BOCA DUPLA 1.13/16X2 POL;UN;35.2;
919457;"CONCHA SOLDA BRANCA;D INT 88MM";UN;35.53;
919458;"CONCHA SOLDA BRANCA;D I 127MM";UN;41.85;
919473;"VASILHA;FUNDICAO;6 LITROS";UN;0.74;
919475;"VASILHA;FUNDICAO;1 LITRO";UN;251.8;
919476;PANELA FE P/DERRETER SOLDA;UN;18.28;
919513;PUNCAO ALFABETICO A/Z DIA. 5MM;UN;50.46;
919519;"ALGARISMO ""0"" A ""9"" MARCAR FE";UN;0.0;
919576;COLHER PEDREIRO, 6 DE LAMINA;UN;4.14;
919593;ALICATE BICO CHATO 160MM COMP;UN;15.4;
919594;CHAVE FENDA ISOLADA 4,5X100MM;UN;4.16;
919597;ALICATE BICO MEIA CANA 190MM;UN;21.46;
919632;"ESCOVA MAQUINA;CIRCULAR;6POL";UN;16.15;
919728;CHAVE ESTRIA 1.1/2POL 12PONTOS;UN;15.92;
919824;ALMOTOLIA FOLHA FLANDRES 1/2L;UN;12.15;
919858;PEDRA ESMERIL GRANULACAO FINA;UN;0.01;
919860;PEDRA ESMERIL 2X1,25/32X0,260;UN;0.01;
919909;"ESTICADOR;ACO;CAB 5,08/10,16MM";UN;116.9;
919992;REBOLO 75MM D.E X 20MM ESPES;UN;0.01;
919995;DISCO ABRASIVO D.E 304,8MM;UN;4.85;
919997;DISCO ABRASIVO D.I 177,8MM O;UN;2.15;
919998;REBOLO DE ESMERIL 6X1/2X1.1/4P;UN;17.5;
920004;FERRO SILICIO 45/50P/100;UN;1.33;
920009;FERRO MANGANES 75/80P/100;UN;1.32;
920017;"FERRO GUSA; C4-4,5%; SI1-1,5%";UN;0.31;
920053;FERRO FUNDIDO N. 11 P/FUNDICAO;UN;0.01;
920136;BARRA REDONDA ACO 1/4 IN DIA.;UN;0.01;
920159;BARRA REDONDA ACO 1.7/8 IN DIA;UN;0.01;
920228;BARRA REDONDA ACO 1.1/8 IN DIA;UN;3.52;
920230;BARRA ACO SEXT.1.1/4IN 4 A7M;UN;1.59;
920232;BARRA ACO SEXT.5/8 IN 6M;UN;10.76;
920237;BARRA REDONDA, ACO 1 IN 6 M;UN;3.2;
920243;BARRA ACO SEXT 1.1/2IN 6M;UN;0.1;
920258;BARRA ACO POLID SEXT 1.1/2IN;UN;11.5;
920275;BARRA ACO SEXT.1.1/2POL 3M;UN;28.95;
920289;BARRA ACO SEXT 1/2 IN;UN;0.01;
920295;BARRA REDONDA, ACO 3/4 IN DIA.;UN;3.32;
920318;BARRA REDONDA ACO 3.1/2 IN DIA;UN;1.98;
920325;BARRA REDONDA ACO 6 IN DIA.;UN;0.01;
920326;BARRA REDONDA ACO 5 IN DIA;UN;3.8;
920336;BARRA REDONDA ACO 2.1/4 IN DIA;UN;4.0;
920343;BARRA SEXT.13/16IN FACE A FACE;UN;0.01;
920607;BARRA REDONDA ACO 1.3/8 IN DIA;UN;0.27;
920623;BARRA REDONDA ACO 2.3/8 IN DIA;UN;0.01;
920630;BARRA REDONDA ACO 5.1/4 IN DIA;UN;0.01;
920631;BARRA REDONDA ACO 4.1/2 IN DIA;UN;0.57;
920633;BARRA REDONDA ACO 5.1/2 IN DIA;UN;0.01;
921001;BARRA REDONDA ACO POLID 5/16IN;UN;1.01;
921002;BARRA REDONDA ACO POLID 3/8 IN;UN;1.1;
921003;BARRA REDONDA ACO POLI 3/16 IN;UN;1.41;
921004;BARRA REDONDA ACO POLID 1/2 IN;UN;1.01;
921005;BARRA REDONDA ACO POLI 1/4 IN;UN;0.92;
921006;BARRA REDONDA ACO CARB 5/8 IN;UN;0.66;
921008;BARRA REDONDA ACO POLID 3/4 IN;UN;0.99;
921012;BARRA REDONDA ACO CARB 1IN DIA;UN;1.0;
921013;BARRA REDONDA ACO 1.1/8 IN DIA;UN;0.03;
921014;BARRA REDONDA ACO 1.1/4 IN DIA;UN;0.61;
921015;BARRA REDONDA ACO 1.3/8 IN DIA;UN;0.01;
921016;BARRA REDONDA ACO 1.1/2 IN DIA;UN;0.89;
921018;BARRA REDONDA ACO 1.3/4 IN DIA;UN;0.58;
921033;BARRA ACO SEXT.7/16IN 4 A 7M;UN;0.01;
921044;BARRA ACO SEXT.1.1/4IN 4 A 7M;UN;0.19;
921064;BARRA QUAD.ACO CARB.1/2IN{4,7M;UN;0.18;
921066;BARRA QUAD.ACO CAR-5/18IN{4,7M;UN;0.01;
921068;BARRA QUAD ACO CAR.3/4IN{4,7M;UN;0.79;
921074;BARRA QUAD ACO CAR 1.1/4IN 4M7;UN;0.22;
921076;BARRA QUAD ACO CAR 1.1/2IN 4M7;UN;0.01;
921080;BARRA QUAD. ACO CARB.2IN,4A7M;UN;0.01;
921094;BARRA REDONDA ACO 5/8 IN DIA;UN;0.01;
921165;BARRA REDONDA ACO 9/16 IN DIA;UN;0.74;
921303;BARRA REDONDA ACO 7/16 IN DIA;UN;0.01;
921348;BARRA ACO SEXT 3/4 POLID 4A7M;UN;2.44;
921352;BARRA ACO SEXT.1IN POLID 4A7M;UN;16.84;
921353;BARRA ACO SEXT.1.1/8IN 4A7M;UN;4.54;
921389;BARRA ACO SEXT.2 POL 4 A 7M;UN;0.98;
921408;BARRA CHATA ACO 1/8X3/4 IN;UN;0.8;
921410;BARRA CHATA ACO 1/8X1 IN;UN;0.84;
921413;BARRA CHATA ACO 1/8X1,1/2 IN.;UN;0.01;
921426;BARRA CHATA ACO 3/16X3/4 IN;UN;0.75;
921427;BARRA CHATA ACO 3/16X1 IN;UN;0.75;
921428;BARRA CHATA ACO 3/16X1,1/4 IN;UN;0.62;
921429;BARRA CHATA ACO 3/16X1,1/2 IN;UN;0.45;
921435;BARRA CHATA ACO 3/16X2 IN;UN;0.64;
921437;BARRA CHATA ACO 3/16X2,1/2 IN;UN;0.01;
921442;BARRA CHATA ACO 3/8X1 IN;UN;0.03;
921456;BARRA CHATA ACO 1/4X1 IN;UN;0.76;
921458;BARRA CHATA ACO 1/4X1,1/4 IN.;UN;0.18;
921467;"BARRA CHATA;ACO;1 1/2 X 1/4POL";UN;0.88;
